Title,Date,Location,Text,URL
Betrüger wollten Spenden sammeln (Hohen Neuendorf),15.07.2025,,"Im Ortsteil Borgsdorf haben zwei Männer gestern gegen 11:45 Uhr versucht, in einer Senioren-Wohngemeinschaft Spenden für Taubstumme zu ergaunern. Sie gaben an, ehrenamtlich für eine Organisation zu arbeiten. Ein Mann lenkte die Senioren ab, der andere versuchte in der Zeit, Gegenstände aus den Wohnungen der Gemeinschaft zu stehlen. Als die Diebe durch einen Mitarbeiter angesprochen wurden, versuch...",https://polizei.brandenburg.de/pressemeldung/betrueger-wollten-spenden-sammeln/5632678
Sicher in die Ferien – Polizei führt verstärkte Kontrollen im Ferienreiseverkehr durch,15.07.2025,,"Potsdam. Mit Blick auf die bevorstehenden Sommerferien im Land Brandenburg führt die Polizei verstärkt Kontrollen im Ferienreiseverkehr durch. Im Fokus stehen dabei Wohnmobile und Fahrzeuge mit Wohnanhängern, die in dieser Zeit besonders häufig unterwegs sind. Ziel der Kontrollen ist es, technische Mängel frühzeitig zu erkennen, Unfälle zu vermeiden und so die Sicherheit aller Verkehrsteilnehmer z...",https://polizei.brandenburg.de/pressemeldung/sicher-in-die-ferien-polizei-fuehrt-vers/5630803
Fahren ohne Führerschein (BAB 15 bei Eichow),14.07.2025,,"Polizeibeamte kontrollierten am Montag gegen 03:30 Uhr einen PKW SKODA auf dem Parkplatz Dubje. Dabei konnte der polnische Fahrer keinen Führerschein vorlegen. Eine Recherche ergab, dass dem Mann in seinem Heimatland die Fahrerlaubnis entzogen worden war. Er muss sich nun wegen Fahrens ohne Führerschein verantworten.",https://polizei.brandenburg.de/pressemeldung/fahren-ohne-fuehrerschein/5631116
Bericht 2024: Rechtsextremistisches Personenpotential wächst weiter (Potsdam),09.07.2025,,"Der Verfassungsschutz Brandenburg hat heute in Potsdam seinen Bericht für das Jahr 2024 vorgelegt. Insgesamt lag das extremistische Personenpotenzial im vergangenen Jahr in Brandenburg bei 5.505 Personen, wie Innenminister René Wilke und Axel Heidrich, kommissarischer Leiter der Verfassungsschutzabteilung, bei der Vorstellung des Berichts mitteilten. Damit stieg die Zahl der Extremisten um 570 Per...",https://polizei.brandenburg.de/pressemeldung/bericht-2024-rechtsextremistisches-perso/5627819
Biologisch-technische Assistentin für DNA-Analyse/Biologisch-technischer Assistent (m/w/d).,09.07.2025,,"Das Polizeipräsidium mit seinen mehr als 7.000 Bediensteten trägt zur Sicherheit der rund 2,5 Millionen – in 14 Landkreisen und vier kreisfreien Städten wohnhaften – Brandenburgerinnen und Brandenburger bei. 

Das Kriminaltechnische Institut (KTI) beim Landeskriminalamt stellt das zentrale Expertisenlabor für die Polizei des Landes Brandenburg dar und ist eine Abteilung des Landeskriminalamtes. Im...",https://polizei.brandenburg.de/pressemeldung/biologisch-technische-assistentin-fuer-d/5627670
Unbekannte Gelddiebe gesucht (Oranienburg),08.07.2025,,"Die Kriminalpolizei sucht mit Bildern einer Überwachungskamera nach mutmaßlichen Dieben, welche am 14.11.2024 gegen 15:45 Uhr aus einem Geschäft in der Rungestraße Bargeld in vierstelliger Höhe entwendet haben. Der erste Täter öffnete dazu mit einem falschen Schlüssel eine nicht besetzte Kasse, bei welcher er kurz vorher einen Artikel bezahlt hatte, um den Inhalt der Kasse auszuspionieren. Dann en...",https://polizei.brandenburg.de/fahndung/unbekannte-gelddiebe-gesucht/5626810
Blickige Seniorin verhindert Schlimmeres,08.07.2025,,"Eine Wittenbergerin hat gestern gegen 18:20 Uhr eine Betrugsmasche durchschaut und dadurch Schlimmeres verhindert. Die 75-Jährige hatte eine Benachrichtigung über einen Zustellversuch eines Paketes im Briefkasten vorgefunden und erhielt zudem mehrere Anrufe einer unbekannten Person, die ihr mitteilte, sie könne das Paket gegen eine Geldzahlung abholen. Die Seniorin witterte den Betrug, sie hatte n...",https://polizei.brandenburg.de/pressemeldung/blickige-seniorin-verhindert-schlimmeres/5626802
Drei Rauschdelikte zu Wasser (Erkner),07.07.2025,,"Am Wochenende gerieten Sportbootnutzer in das Visier der Wasserschutzpolizei Erkner. Am Samstag geriet ein 37-Jähriger in eine Kontrolle. Der Mann führte ein führerscheinfreies Sportboot und hatte 1,27 Promille Atemalkohol vorzuweisen. Daraufhin wurde ihm die Weiterfahrt untersagt und eine Blutprobe entnommen. 

Gegen 14:00 Uhr sonntags war es abermals ein Sportboot und dessen Besatzung, die in de...",https://polizei.brandenburg.de/pressemeldung/drei-rauschdelikte-zu-wasser/5626319
Verkehrskontrollen (Joachimstal),07.07.2025,,Die örtliche Revierpolizei wirkte am Vormittag des 06.07.2025 in der Seerandstraße Verkehrssündern entgegen. Die Beamten kontrollierten zwei Stunden lang die gefahrenen Geschwindigkeit. Hierbei wurden 11 Geschwindigkeitsübertretungen festgestellt. Drei entfielen dabei auf Motorradfahrende. Ein Verkehrsteilnehmer hatte sich mit 117 gemessenen Kilometer pro Stunde bei erlaubten 60km/h erheblich vom ...,https://polizei.brandenburg.de/pressemeldung/verkehrskontrollen/5626292
Einladung zum Tag der offenen Tür im Polizeipräsidium,07.07.2025,,"Potsdam. Am Samstag, den 19. Juli 2025, öffnet das Polizeipräsidium in Potsdam-Eiche von 10 bis 16 Uhr seine Türen für die Öffentlichkeit. 

Auf dem Gelände in der Kaiser-Friedrich-Straße 143 erwartet die Besucherinnen und Besucher ein abwechslungsreiches Programm mit Einblicken in die vielseitige Arbeit der Polizei: von einer Technikschau mit Wasserwerfer und Polizeihubschrauber, über Diensthunde...",https://polizei.brandenburg.de/pressemeldung/einladung-zum-tag-der-offenen-tuer-im-po/5624489
Das Springen von Brücken in Wasserstraßen ist gefährlich und verboten!,02.07.2025,,"Die Wasserschutzpolizei der Polizeidirektion Ost weist darauf hin, dass das Springen von Brücken in Wasserstraßen (egal ob in Kanäle, Flüsse oder andere Gewässer) in Deutschland verboten ist. Es stellt eine Ordnungswidrigkeit dar und kann mit einem Bußgeld von bis zu 200,00 Euro geahndet werden.

Noch bedeutender ist allerdings, dass damit auch gesundheitliche Gefahren verbunden sein können, da di...",https://polizei.brandenburg.de/pressemeldung/das-springen-von-bruecken-in-wasserstras/5622903
Schutz von Minderjährigen im digitalen Raum,02.07.2025,,"Potsdam. Am 1. Juli 2025 führte die Polizei des Landes Brandenburg gemeinsam mit dem Landeselternrat Brandenburg eine Informationsveranstaltung zum Thema „Schutz von Minderjährigen im digitalen Raum“ durch. Der Einladung folgten rund 350 Eltern, Erziehungsberechtigte und Lehrkräfte, um mehr über die Gefahren und vor allem Schutzmöglichkeiten im digitalen Raum zu erfahren und Handwerkszeug zu erlan...",https://polizei.brandenburg.de/pressemeldung/schutz-von-minderjaehrigen-im-digitalen-/5622341
Gut gerüstet für den Ernstfall,29.06.2025,,"Die Waldbrandsaison in Brandenburg ist bereits in vollem Gang – dank der Beschaffungen aus dem Brandenburg-Paket können die zuständigen Stellen auf moderne Einsatztechnik, die unter anderem auch zur Vorbeugung und Bekämpfung von Waldbränden dient, zurückgreifen. Rund 47 Millionen Euro wurden investiert. Innenminister René Wilke und Forstministerin Hanka Mittelstädt haben sich heute in Wünsdorf (La...",https://polizei.brandenburg.de/pressemeldung/gut-geruestet-fuer-den-ernstfall/5620777
"Fahrradcodierung 2025 (Brandenburg an der Havel und
Potsdam-Mittelmark)",30.06.2025,,"Datum       
			Uhrzeit
			Ort
			Adresse
		


			12.07.2025
			
			
			 10:00 - 14:00     Uhr
			
			
			Michendorf
			
			
			650 Jahre Michendorf, Ortswehr Michendorf,

			Potsdamer Straße 57
			
		


			16.07.2025
			
			
			14:00 - 17:00 Uhr
			
			
			Kloster Lehnin
			
			
			 Sprechzimmer Revierpolizei, Emstaler Landstraße 39
			
		

19.07.2025
			10:00 - 13:00 Uhr
			Fichtenwalde
		...",https://polizei.brandenburg.de/termin/fahrradcodierung-2025/5562014
Sicher in den Urlaub: Zahlungsmittel,30.06.2025,,"Wer den Urlaub richtig plant, kann ihn in vollen Zügen genießen. Ob Pauschalurlaub oder Abenteuertrip, die Geldversorgung auf Reisen will gut vorbereitet sein. Doch was gehört ins Portemonnaie? Das Wichtigste zuerst: Verlassen Sie sich niemals nur auf ein Zahlungsmittel! Auf die Mischung kommt es an. Je nachdem, wohin die Reise geht, sollte man für verschiedene Lebenslagen gerüstet sein.

Die Chec...",https://polizei.brandenburg.de/pressemeldung/sicher-in-den-urlaub-zahlungsmittel/1051473
"Hits der 80er – Das LPO surft auf der „Neuen Deutschen Welle“ (14467 Potsdam, Wilhlem-Staab-Straße 10/11, Nikolaisaal)",25.06.2025,,"Sie gilt als die kreativste Phase in der Geschichte der deutschen Popmusik - die Neue Deutsche Welle. In den späten 70ern nimmt sie an Fahrt auf und erobert nach der rebellischen Punk-Phase den Mainstream. Überall gründen sich neue Bands, sie singen alle auf Deutsch, die Neue Deutsche Welle ist voll im Trend. Nichts scheint sie aufhalten zu können - 1983 dominiert sie die Charts. Einige Interprete...",https://polizei.brandenburg.de/termin/hits-der-80er-das-lpo-surft-auf-der-neue/5617179
Mit dem Fahrrad gestürzt (Oranienburg),25.07.2025,,"Weil die Straße offenbar verschmutzt war, ist eine Radlerin heute Morgen gegen 07:10 Uhr in der Berliner Straße gestürzt und leicht verletzt worden. Nach eigenen Angaben hatte sie die Straße befahren und war ausgerutscht. Die 29-Jährige wurde in ein Krankenhaus gebracht, am Fahrrad entstand kein Sachschaden.",https://polizei.brandenburg.de/pressemeldung/mit-dem-fahrrad-gestuerzt/5639990
Fußgängerin offenbar übersehen (Oranienburg ),25.07.2025,,"Gestern gegen 10:45 Uhr ist ein 99-jähriger Pkw-Fahrer mit einer 66-Jährigen kollidiert, dabei wurde sie leicht verletzt. Der Senior hatte in eine Grundstückseinfahrt der Bernauer Straße einbiegen wollen, übersah dabei offenbar die 66-Jährige und fuhr über ihren Fuß. Zur weiteren Behandlung wurde die Fußgängerin in ein Krankenhaus gebracht.",https://polizei.brandenburg.de/pressemeldung/fussgaengerin-offenbar-uebersehen/5639989
Kosmetikdiebe gesucht (Oranienburg),25.07.2025,,"Die Kriminalpolizei sucht mit Bildern einer Überwachungskamera nach zwei mutmaßlichen Dieben, die am 18.03.2025 gegen 08:40 Uhr aus einem Geschäft in der Fischerstraße Kosmetikartikel im Wert von ca. 600 Euro gestohlen haben sollen. Die bisher Unbekannten betraten das Geschäft, jeder von Ihnen ging mit einem Tragekorb durch den Laden und packte Waren in den Korb. Sodann versteckte der Mann die War...",https://polizei.brandenburg.de/fahndung/kosmetikdiebe-gesucht/5639975
Mutmaßliche Diebe gesucht (Oranienburg),24.07.2025,,"Die Kriminalpolizei sucht mit Bildern einer Überwachungskamera nach mutmaßlichen Dieben, die am 15.02.2025 gegen 16:40 Uhr aus einem Geschäft in der Fischerstraße mehrere Rasierapparate entwendet haben sollen. Die mutmaßlichen Täter betraten und verließen das Geschäft gemeinsam und verstauten die Rasierapparate samt Verpackung in einer mitgebrachten Handtasche. Zu den mutmaßlichen Tätern zählt ein...",https://polizei.brandenburg.de/fahndung/mutmassliche-diebe-gesucht/5638642
In Einfamilienhaus eingedrungen  (Oranienburg),24.07.2025,,"In ein Einfamilienhaus im Volkmarweg sind gestern in der Zeit von 06:00 Uhr bis 18:45 Uhr bislang unbekannte Täter eingebrochen. Über die Terrassentür hatten sich die Unbekannten Zutritt zum Haus verschafft. Nach ersten Erkenntnissen wurde das Wohnzimmer durchwühlt, aber nichts entwendet. Der Schaden wird auf ca. 4.000 Euro beziffert. Die Polizeibeamten sicherten Spuren im Haus.",https://polizei.brandenburg.de/pressemeldung/in-einfamilienhaus-eingedrungen-/5638636
Schmuck entwendet (Zehdenick),24.07.2025,,4.000 Euro Schaden und entwendeter Silberschmuck sind die Folge eines Einbruches in ein Einfamilienhaus gestern im Triftweg. Bislang unbekannte Täter hatten sich durch ein Fenster Zutritt zum Haus verschafft und sämtliche Räume durchwühlt. Kriminaltechniker sicherten Spuren. Es wird nun wegen Wohnungseinbruchdiebstahls ermittelt.,https://polizei.brandenburg.de/pressemeldung/schmuck-entwendet/5638635
"4,5 Stunden Vollsperrung (BAB10/Mühlenbeck)",23.07.2025,,Gestern gegen 23:35 Uhr hat ein 27-Jähriger mit seinem Mercedes einen Verkehrsunfall auf der Bundesautobahn 10 zwischen den Anschlussstellen Mühlenbeck und Birkenwerder in Fahrtrichtung Oranienburg verursacht und dabei zwei Personen leicht verletzt. Der polnische Fahrzeugführer hatte den mittleren Fahrstreifen befahren und fuhr laut eigenen Angaben aufgrund von Müdigkeit auf einen vorausfahrenden ...,https://polizei.brandenburg.de/pressemeldung/4-5-stunden-vollsperrung/5637664
Wenden auf der Straße? (Birkenwerder),23.07.2025,,Ein Motorradfahrer ist gestern gegen 11:05 Uhr auf der Hauptstraße in einen Verkehrsunfall verwickelt und dabei leicht verletzt worden. Ein 52-jähriger Fahrer eines Mercedes hatte aus Richtung Hohen Neuendorf in Richtung Oranienburg die Hauptstraße befahren. Der Dömitzer wendete auf der Straße und überfuhr dabei die Sperrlinie. Den ihm entgegenkommenden 46-jährigen Motorradfahrer hatte er offenbar...,https://polizei.brandenburg.de/pressemeldung/wenden-auf-der-strasse-/5637660
Brems- und Gaspedal verwechselt (Kremmen),23.07.2025,,"An einer Tankstelle in der Nauener Straße hat eine 78-Jährige gestern gegen 11:00 Uhr offenbar das Gaspedal mit der Bremse verwechselt, sodass eine 61-Jährige verletzt wurde. Die 78-jährige Toyota-Fahrerin wollte sich mit ihrem Pkw zum Tanken hinter einem Ford anstellen, der gerade betankt wurde. Dabei fuhr sie gegen das Heck des Fords. Die 61-jährige Beifahrerin, die sich gerade neben dem Ford be...",https://polizei.brandenburg.de/pressemeldung/brems-und-gaspedal-verwechselt/5637659
Boote nicht sicher vor Dieben (Oranienburg),23.07.2025,,In der Zeit von Sonntagvormittag bis gestern Nachmittag haben bislang unbekannte Täter an einer Steganlage an der Oberen-Havel-Wasserstraße einen Außenbordmotor entwendet. Offenbar über die Wasserseite gelangten die Unbekannten an das Boot eines 39-Jährigen. Sachschaden in Höhe von ca. 6.500 Euro entstand. Die Kriminalpolizei ermittelt jetzt wegen des besonders schweren Falls des Diebstahls von Au...,https://polizei.brandenburg.de/pressemeldung/boote-nicht-sicher-vor-dieben/5637654
